Each row contains some info about the single block at height blockNumber:
- Time when the block was created (UTC)
- Decimal target
- Difficulty
- The average number of hashes it takes to solve a block at this difficulty

Each row also contains stats that apply to the set of blocks between blockNumber and the previous blockNumber:
- Average interval between blocks.
- Average target over these blocks. This is only different from the block target when
a retarget occurred in this section. (I'm not totally sure I'm doing this correctly.)
- The estimated number of network-wide hashes per second during
this time, calculated from the average interval and average target.

blockNumber,time,target,avgTargetSinceLast,difficulty,hashesToWin,avgIntervalSinceLast,netHashPerSecond
START DATA
203832,1350558500,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,408,32342457628844
203850,1350566057,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,443,29787184452750
203868,1350575993,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,568,23231906184099
203886,1350586111,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,573,23029184489648
203904,1350595078,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,465,28377898306599
203922,1350605376,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,581,22712087284971
203940,1350618012,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,703,18770587073355
203958,1350626368,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,483,27320336879024
203976,1350636671,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,478,27606114461440
203994,1350648723,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,693,19041446915683
204012,1350658030,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,542,24346351868207
204030,1350668189,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,562,23479933652257
204048,1350677547,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,536,24618885657777
204066,1350696364,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,1063,12413662006179
204084,1350706211,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,502,26286300224240
204102,1350716278,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,562,23479933652257
204120,1350726040,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,557,23690705049494
204138,1350736037,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,593,22252483495056
204156,1350746003,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,544,24256843221633
204174,1350756867,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,634,20813442764303
204192,1350765143,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,484,27263889902001
204210,1350775466,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,602,21919805170379
204228,1350783023,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,400,32989306781421
204246,1350790527,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,432,30545654427242
204264,1350801301,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,608,21703491303566
204282,1350808764,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,410,32184689542850
204300,1350824209,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,853,15469780436774
204318,1350836801,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,761,17339977283270
204336,1350843975,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,376,35095007214278
204354,1350854140,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,557,23690705049494
204372,1350863392,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,474,27839077452676
204390,1350875969,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,748,17641340524824
204408,1350885493,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,532,24803990061219
204426,1350892317,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,382,34543776734472
204444,1350902964,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,612,21561638419229
204462,1350914029,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,555,23776076959583
204480,1350921149,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,428,30831127833104
204498,1350929634,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,493,26766171830767
204516,1350941935,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,709,18611738663707
204534,1350952375,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,522,25279162284614
204552,1350959968,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,451,29258808675318
204570,1350971998,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,692,19068963457469
204588,1350985005,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,744,17736186441624
204606,1350996535,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,643,20522119304150
204624,1351011905,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,815,16191070812967
204642,1351022677,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,627,21045809748913
204660,1351033937,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,614,21491405069330
204678,1351043380,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,582,22673063080014
204696,1351052895,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,553,23862066388008
